"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018091000,1234,"(9:28) M.Prater 55 yard field goal is No Good, Short, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,0,31446,"09:28:00",55,7,10,-3,2368
"2",2018091000,2009,"(:15) M.Prater 21 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"00:15:00",21,7,17,-10,1815
"3",2018091000,3038,"(1:51) M.Prater 44 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,0,31446,"01:51:00",44,17,41,-24,1011
"4",2018091610,2252,"(:06) M.Prater 27 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"00:06:00",27,13,7,6,1806
"5",2018091610,2704,"(8:50) M.Prater 43 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",0,1,31446,"08:50:00",43,20,10,10,1430
"6",2018092313,422,"(6:00) M.Prater 38 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",1,1,31446,"06:00:00",38,0,0,0,3060
"7",2018092313,1380,"(5:02) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"05:02:00",25,10,0,10,2102
"8",2018092313,2836,"(12:48) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"12:48:00",32,20,10,10,768
"9",2018092313,3625,"(2:00) M.Prater 30 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"02:00:00",30,23,10,13,120
"10",2018093002,1640,"(2:54) (Field Goal formation) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"02:54:00",33,6,7,-1,1974
"11",2018100704,1181,"(14:52) M.Prater 39 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"14:52:00",39,14,0,14,2692
"12",2018100704,2912,"(6:01) M.Prater 55 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,0,31446,"06:01:00",55,24,8,16,1261
"13",2018102106,874,"(12:39) (Field Goal formation) M.Prater 29 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"12:39:00",29,0,7,-7,2559
"14",2018102106,1987,"(8:36) (Field Goal formation) M.Prater 28 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",0,1,31446,"08:36:00",28,7,17,-10,1416
"15",2018102106,2747,"(10:09) (Field Goal formation) M.Prater 35 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",0,1,31446,"10:09:00",35,14,26,-12,609
"16",2018102106,3273,"(2:00) (Field Goal formation) M.Prater 50 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",0,1,31446,"02:00:00",50,21,29,-8,120
"17",2018110405,928,"(13:20) M.Prater 35 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"13:20:00",35,7,0,7,2600
"18",2018110405,1302,"(4:48) M.Prater 35 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"04:48:00",35,7,3,4,2088
"19",2018110405,3517,"(1:13) M.Prater 37 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",0,1,31446,"01:13:00",37,24,6,18,73
"20",2018111803,1673,"(:42) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"00:42:00",54,7,7,0,1842
"21",2018111803,2506,"(3:51) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,1,31446,"03:51:00",32,10,7,3,1131
"22",2018112200,3544,"(7:48) M.Prater 20 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"07:48:00",20,13,16,-3,468
"23",2018120202,1011,"(12:26) M.Prater 28 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"12:26:00",28,0,3,-3,2546
"24",2018120202,2752,"(8:01) M.Prater 29 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,1,31446,"08:01:00",29,3,13,-10,1381
"25",2018120202,4169,"(2:57) M.Prater 35 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"02:57:00",35,13,23,-10,177
"26",2018121602,3702,"(5:55) M.Prater 48 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",0,0,31446,"05:55:00",48,14,13,1,355
"27",2018122307,487,"(7:35) M.Prater 47 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",1,1,31446,"07:35:00",47,0,0,0,3155
"28",2018122307,1265,"(10:43) M.Prater 35 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"10:43:00",35,3,0,3,2443
"29",2018122307,1616,"(4:10) M.Prater 48 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"04:10:00",48,6,0,6,2050
"30",2018123002,2802,"(3:12) M.Prater 43 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",0,1,31446,"03:12:00",43,0,21,-21,1092
"31",2019090809,5448,"(3:52) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",5,"DET",0,1,31446,"03:52:00",33,27,24,3,-232
"32",2019091502,1425,"(6:02) M.Prater 40 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,0,31446,"06:02:00",40,6,7,-1,2162
"33",2019092207,1657,"(3:32) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"03:32:00",25,10,14,-4,2012
"34",2019092207,1961,"(:59) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"00:59:00",33,10,17,-7,1859
"35",2019092207,3966,"(1:53) M.Prater 46 yard field goal is BLOCKED (M.Jenkins), Center-D.Muhlbach, Holder-S.Martin, RECOVERED by PHI-R.Douglas at PHI 42. R.Douglas to DET 40 for 18 yards (F.Ragnow). PENALTY on PHI-M.Jenkins, Illegal Block Above the Waist, 10 yards, enforced at DET 40.",4,"DET",0,0,31446,"01:53:00",NA,24,27,-3,113
"36",2019092903,305,"(10:09) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",1,1,31446,"10:09:00",25,0,0,0,3309
"37",2019092903,1976,"(1:08) M.Prater 48 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"01:08:00",48,10,10,0,1868
"38",2019092903,2970,"(6:24) M.Prater 53 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,1,31446,"06:24:00",53,13,20,-7,1284
"39",2019101400,154,"(12:44) M.Prater 26 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",0,1,31446,"12:44:00",26,0,0,0,3464
"40",2019101400,944,"(13:32) M.Prater 22 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"13:32:00",22,0,10,-10,2612
"41",2019101400,2467,"(9:04) M.Prater 41 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",0,1,31446,"09:04:00",41,13,13,0,1444
"42",2019101400,3266,"(12:22) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",0,1,31446,"12:22:00",54,13,19,-6,742
"43",2019102003,3341,"(3:26) M.Prater 46 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",1,1,31446,"03:26:00",46,21,28,-7,1106
"44",2019102703,1392,"(8:14) M.Prater 53 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,0,31446,"08:14:00",53,14,7,7,2294
"45",2019110307,2697,"(4:47) M.Prater 23 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,"DET",0,1,31446,"04:47:00",23,17,14,3,1187
"46",2019111000,370,"(8:45) (Field Goal formation) M.Prater 22 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",0,1,31446,"08:45:00",22,0,0,0,3225
"47",2019111000,1797,"(4:46) M.Prater 54 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"04:46:00",54,0,3,-3,2086
"48",2019112407,255,"(9:57) M.Prater 39 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",0,0,31446,"09:57:00",39,0,0,0,3297
"49",2019112407,857,"(13:12) M.Prater 24 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"13:12:00",24,3,0,3,2592
"50",2019112407,1881,"(:19) M.Prater 49 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,1,31446,"00:19:00",49,13,3,10,1819
"51",2019112407,3142,"(12:03) M.Prater 21 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",0,1,31446,"12:03:00",21,13,13,0,723
"52",2019112800,1984,"(3:13) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"03:13:00",25,14,7,7,1993
"53",2019112800,3419,"(10:51) M.Prater 24 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,"DET",1,1,31446,"10:51:00",24,17,17,0,651
"54",2019120805,2069,"(1:10) M.Prater 45 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",0,0,31446,"01:10:00",45,10,0,10,1870
"55",2019121502,1733,"(3:21) M.Prater 44 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,"DET",1,1,31446,"03:21:00",44,0,21,-21,2001
"56",2019122200,334,"(9:04) M.Prater 26 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",1,"DET",0,1,31446,"09:04:00",26,0,0,0,3244
"57",2020091304,629,"(6:34) M.Prater 27 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.",1,"DET",1,1,31446,"06:34:00",27,0,0,0,3094
"58",2020091304,1558,"(5:37) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.",2,"DET",1,1,31446,"05:37:00",32,3,3,0,2137
"59",2020092002,2253,"(:03) M.Prater 57 yard field goal is No Good, Wide Right, Center-D.Muhlbach, Holder-J.Fox.",2,"DET",0,0,31446,"00:03:00",57,17,14,3,1803
