"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018090901,5480,"(:13) Z.Gonzalez 43 yard field goal is BLOCKED (T.Watt), Center-C.Hughlett, Holder-B.Colquitt.",5,"CLE",1,0,45037,"00:13:00",NA,21,21,0,-13
"2",2018091603,1787,"(2:00) Z.Gonzalez 39 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",2,"CLE",0,1,45037,"02:00:00",39,3,3,0,1920
"3",2018091603,2927,"(14:21) Z.Gonzalez 44 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-B.Colquitt.",4,"CLE",0,0,45037,"14:21:00",44,3,12,-9,861
"4",2018091603,4131,"(:08) Z.Gonzalez 52 yard field goal is No Good, Wide Right, Center-C.Hughlett, Holder-B.Colquitt.",4,"CLE",0,0,45037,"00:08:00",52,21,18,3,8
"5",2018120203,2735,"(5:22) Z.Gonzalez 44 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",3,"ARI",0,1,45037,"05:22:00",44,10,7,3,1222
"6",2018120911,1606,"(5:22) Z.Gonzalez 54 yard field goal is No Good, Hit Left Upright, Center-A.Brewer, Holder-A.Lee.",2,"ARI",1,0,45037,"05:22:00",54,0,3,-3,2122
"7",2018120911,3510,"(8:18) Z.Gonzalez 22 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI",1,1,45037,"08:18:00",22,0,10,-10,498
"8",2018122311,439,"(7:11) Z.Gonzalez 36 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI",1,1,45037,"07:11:00",36,0,0,0,3131
"9",2018122311,1998,"(:17) Z.Gonzalez 54 yard field goal is No Good, Wide Left, Center-A.Brewer, Holder-A.Lee.",2,"ARI",1,0,45037,"00:17:00",54,9,21,-12,1817
"10",2018123015,484,"(7:25) Z.Gonzalez 36 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI",0,1,45037,"07:25:00",36,0,0,0,3145
"11",2018123015,1830,"(1:18) Z.Gonzalez 50 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",0,1,45037,"01:18:00",50,14,10,4,1878
"12",2018123015,3991,"(1:54) Z.Gonzalez 55 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI",0,1,45037,"01:54:00",55,24,21,3,114
"13",2019090809,2110,"(1:22) Z.Gonzalez 20 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",1,1,45037,"01:22:00",20,0,17,-17,1882
"14",2019090809,3103,"(4:43) Z.Gonzalez 42 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",3,"ARI",1,1,45037,"04:43:00",42,3,17,-14,1183
"15",2019090809,3759,"(11:13) Z.Gonzalez 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI",1,1,45037,"11:13:00",34,6,24,-18,673
