"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018091001,1110,"(12:33) M.Nugent 24 yard field goal is GOOD, Center-L.Smith, Holder-J.Townsend.",2,"OAK",1,1,29874,"12:33:00",24,7,7,0,2553
"2",2018091001,2144,"(:15) M.Nugent 48 yard field goal is GOOD, Center-L.Smith, Holder-J.Townsend.",2,"OAK",1,1,29874,"00:15:00",48,10,10,0,1815
"3",2018091611,280,"(9:36) M.Nugent 26 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",1,"OAK",0,1,29874,"09:36:00",26,0,0,0,3276
"4",2018091611,1047,"(11:52) M.Nugent 46 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",0,1,29874,"11:52:00",46,0,3,-3,2512
"5",2018092306,1591,"(3:35) (Field Goal formation) M.Nugent 25 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",0,1,29874,"03:35:00",25,7,7,0,2015
"6",2018092306,3794,"(:25) (Field Goal formation) M.Nugent 52 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK",0,1,29874,"00:25:00",52,28,17,11,25
"7",2019100609,1442,"(10:39) M.Nugent 37 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",2,"NE",0,1,29874,"10:39:00",37,7,6,1,2439
"8",2019100609,2478,"(:34) M.Nugent 23 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",2,"NE",0,1,29874,"00:34:00",23,7,9,-2,1834
"9",2019101000,2850,"(2:52) M.Nugent 40 yard field goal is No Good, Hit Left Upright, Center-J.Cardona, Holder-J.Bailey.",3,"NE",1,0,29874,"02:52:00",40,21,14,7,1072
"10",2019102100,612,"(3:53) M.Nugent 34 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,"NE",0,1,29874,"03:53:00",34,0,7,-7,2933
"11",2019102711,543,"(6:38) M.Nugent 20 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",1,"NE",1,1,29874,"06:38:00",20,0,0,0,3098
"12",2019102711,1994,"(2:25) M.Nugent 29 yard field goal is BLOCKED (D.Ward), Center-J.Cardona, Holder-J.Bailey, recovered by NE-J.Collins at CLE 16. J.Collins to CLE 16 for no gain (M.Wilson).",2,"NE",1,0,29874,"02:25:00",NA,17,7,10,1945
"13",2019102711,3513,"(7:46) M.Nugent 29 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,"NE",1,1,29874,"07:46:00",29,24,10,14,466
"14",2019102711,3762,"(4:12) M.Nugent 34 yard field goal is No Good, Wide Left, Center-J.Cardona, Holder-J.Bailey.",4,"NE",1,0,29874,"04:12:00",34,27,10,17,252
"15",2020121306,482,"(6:34) M.Nugent 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,"ARI",0,1,29874,"06:34:00",34,0,0,0,3094
"16",2020121306,1207,"(8:28) M.Nugent 37 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",0,1,29874,"08:28:00",37,0,3,-3,2308
"17",2020121306,3189,"(12:42) M.Nugent 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI",0,1,29874,"12:42:00",34,7,20,-13,762
"18",2020121306,3908,"(2:44) M.Nugent 30 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,"ARI",0,1,29874,"02:44:00",30,7,23,-16,164
"19",2020122011,1456,"(11:42) M.Nugent 40 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",1,1,29874,"11:42:00",40,16,7,9,2502
"20",2020122601,1991,"(:39) M.Nugent 43 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,"ARI",1,1,29874,"00:39:00",43,3,7,-4,1839
"21",2021010314,3258,"(9:08) M.Nugent 37 yard field goal is BLOCKED (A.Robinson), Center-A.Brewer, Holder-A.Lee, RECOVERED by LA-T.Reeder at LA 17. T.Reeder to LA 20 for 3 yards (J.Pugh).",4,"ARI",0,0,29874,"09:08:00",NA,18,7,11,548
