"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018091601,3804,"(3:52) C.Sturgis 24 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",4,"LAC",0,1,40114,"03:52:00",24,13,28,-15,232
"2",2018092310,3313,"(11:54) C.Sturgis 26 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",4,"LAC",0,1,40114,"11:54:00",26,35,20,15,714
"3",2018093010,557,"(7:06) C.Sturgis 54 yard field goal is No Good, Wide Right, Center-M.Windt, Holder-D.Kaser.",1,"LAC",1,0,40114,"07:06:00",54,0,7,-7,3126
"4",2018093010,2010,"(:04) C.Sturgis 48 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",2,"LAC",1,1,40114,"00:04:00",48,14,17,-3,1804
"5",2018093010,2644,"(7:48) C.Sturgis 25 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",3,"LAC",1,1,40114,"07:48:00",25,23,17,6,1368
"6",2018093010,3600,"(7:44) C.Sturgis 21 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser.",4,"LAC",1,1,40114,"07:44:00",21,26,27,-1,464
"7",2018100708,232,"(11:14) C.Sturgis 49 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones.",1,"LAC",1,1,40114,"11:14:00",49,0,0,0,3374
"8",2018100708,2062,"(:00) C.Sturgis 48 yard field goal is No Good, Wide Left, Center-M.Windt, Holder-D.Jones.",2,"LAC",1,0,40114,"00:00:00",48,17,3,14,1800
"9",2018100708,2515,"(6:09) C.Sturgis 30 yard field goal is GOOD, Center-M.Windt, Holder-D.Jones.",3,"LAC",1,1,40114,"06:09:00",30,17,3,14,1269
"10",2018110408,2586,"(7:18) C.Sturgis 42 yard field goal is No Good, Wide Left, Center-M.Windt, Holder-D.Jones.",3,"LAC",0,0,40114,"07:18:00",42,10,19,-9,1338
