"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018091000,946,"(15:00) J.Myers 35 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",0,1,41175,"15:00:00",35,7,7,0,2700
"2",2018091000,2825,"(5:19) J.Myers 32 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",0,1,41175,"05:19:00",32,17,38,-21,1219
"3",2018091604,3196,"(10:11) J.Myers 55 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,41175,"10:11:00",55,6,20,-14,611
"4",2018091604,3565,"(6:00) J.Myers 41 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,41175,"06:00:00",41,9,20,-11,360
"5",2018092000,3508,"(8:58) J.Myers 28 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",0,1,41175,"08:58:00",28,14,14,0,538
"6",2018093005,2725,"(4:58) J.Myers 27 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards. Penalty on JAX-A.Bouye, Defensive Offside, declined.",3,"NYJ",0,1,41175,"04:58:00",27,18,0,18,1198
"7",2018093005,3356,"(12:56) J.Myers 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",0,1,41175,"12:56:00",38,25,3,22,776
"8",2018100706,670,"(3:12) J.Myers 30 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards.",1,"NYJ",1,0,41175,"03:12:00",30,0,7,-7,2892
"9",2018100706,2780,"(4:56) J.Myers 49 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",1,1,41175,"04:56:00",49,21,10,11,1196
"10",2018100706,3240,"(13:02) J.Myers 30 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,41175,"13:02:00",30,24,10,14,782
"11",2018101406,608,"(4:35) J.Myers 30 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",1,"NYJ",1,1,41175,"04:35:00",30,7,7,0,2975
"12",2018101406,1919,"(1:29) J.Myers 48 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",1,1,41175,"01:29:00",48,17,13,4,1889
"13",2018101406,2197,"(:03) J.Myers 32 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",1,1,41175,"00:03:00",32,20,13,7,1803
"14",2018101406,2796,"(3:57) J.Myers 37 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",1,1,41175,"03:57:00",37,30,20,10,1137
"15",2018101406,3531,"(9:44) J.Myers 45 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,41175,"09:44:00",45,33,27,6,584
"16",2018101406,3811,"(5:58) J.Myers 37 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,41175,"05:58:00",37,36,27,9,358
"17",2018101406,4146,"(3:22) J.Myers 45 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",1,1,41175,"03:22:00",45,39,27,12,202
"18",2018102107,3002,"(2:44) J.Myers 55 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",1,1,41175,"02:44:00",55,7,20,-13,1064
"19",2018102802,1017,"(12:03) J.Myers 42 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",0,1,41175,"12:03:00",42,7,0,7,2523
"20",2018110404,1861,"(:25) (Field Goal formation) J.Myers 48 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",0,1,41175,"00:25:00",48,6,0,6,1825
"21",2018110404,2823,"(12:45) (Field Goal formation) J.Myers 50 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",0,0,41175,"12:45:00",50,6,3,3,765
"22",2018110404,3242,"(6:03) (Field Goal formation) J.Myers 56 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,"NYJ",0,1,41175,"06:03:00",56,13,3,10,363
"23",2018111106,2084,"(:02) J.Myers 55 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",1,1,41175,"00:02:00",55,0,31,-31,1802
"24",2018112505,2132,"(:08) J.Myers 55 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,"NYJ",1,1,41175,"00:08:00",55,7,10,-3,1808
"25",2018112505,2903,"(4:04) J.Myers 38 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,"NYJ",1,1,41175,"04:04:00",38,10,13,-3,1144
