"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018090900,1226,"(13:18) (Field Goal formation) J.Tucker 41 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"13:18:00",41,14,0,14,2598
"2",2018090900,1973,"(4:20) (Field Goal formation) J.Tucker 39 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"04:20:00",39,17,0,17,2060
"3",2018091300,3081,"(12:35) J.Tucker 55 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL",0,1,39470,"12:35:00",55,28,14,14,1655
"4",2018092301,836,"(3:43) J.Tucker 52 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,"BAL",1,1,39470,"03:43:00",52,7,14,-7,2923
"5",2018092301,1721,"(4:45) (Field Goal formation) J.Tucker 43 yard field goal is BLOCKED (J.Simmons), Center-M.Cox, Holder-S.Koch, RECOVERED by DEN-C.Harris at DEN 42. C.Harris for 58 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on DEN-D.Peko, Illegal Block Above the Waist, 10 yards, enforced at BAL 39.",2,"BAL",1,0,39470,"04:45:00",NA,17,14,3,2085
"6",2018092301,2352,"(:04) (Field Goal formation) J.Tucker 52 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"00:04:00",52,17,14,3,1804
"7",2018093012,3016,"(4:03) (Field Goal formation) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL",0,1,39470,"04:03:00",47,14,14,0,1143
"8",2018093012,3465,"(11:47) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",0,1,39470,"11:47:00",49,14,17,-3,707
"9",2018093012,3952,"(3:40) (Field Goal formation) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",0,1,39470,"03:40:00",28,14,20,-6,220
"10",2018093012,4207,"(2:00) (Field Goal formation) J.Tucker 31 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",0,1,39470,"02:00:00",31,14,23,-9,120
"11",2018100703,445,"(8:41) (Field Goal formation) J.Tucker 44 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,"BAL",0,1,39470,"08:41:00",44,0,0,0,3221
"12",2018100703,2072,"(:05) (Field Goal formation) J.Tucker 48 yard field goal is BLOCKED (D.Ward), Center-M.Cox, Holder-S.Koch, recovered by BAL-M.Cox at CLE 7.",2,"BAL",0,0,39470,"00:05:00",NA,6,3,3,1805
"13",2018100703,2982,"(:56) (Field Goal formation) J.Tucker 25 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",3,"BAL",0,1,39470,"00:56:00",25,9,3,6,956
"14",2018100703,4028,"(:56) (Field Goal formation) J.Tucker 32 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",0,1,39470,"00:56:00",32,9,6,3,56
"15",2018102101,1473,"(6:07) (Field Goal formation) J.Tucker 31 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"06:07:00",31,0,0,0,2167
"16",2018110400,662,"(5:05) (Field Goal formation) J.Tucker 23 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",1,"BAL",1,1,39470,"05:05:00",23,0,0,0,3005
"17",2018110400,1622,"(4:40) (Field Goal formation) J.Tucker 23 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"04:40:00",23,3,14,-11,2080
"18",2018110400,3876,"(5:27) (Field Goal formation) J.Tucker 37 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,"BAL",1,1,39470,"05:27:00",37,13,23,-10,327
"19",2018111801,1887,"(1:47) (Field Goal formation) J.Tucker 28 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,"BAL",1,1,39470,"01:47:00",28,7,7,0,1907
