"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2020091302,2883,"(6:03) T.Bass 38 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",3,"BUF",1,0,52596,"06:03:00",38,21,3,18,1263
"2",2020091302,3196,"(1:37) T.Bass 34 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",3,"BUF",1,0,52596,"01:37:00",34,21,10,11,997
"3",2020091302,4130,"(3:18) T.Bass 19 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",1,1,52596,"03:18:00",19,24,10,14,198
"4",2020092004,1697,"(2:34) T.Bass 39 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"02:34:00",39,7,14,-7,1954
"5",2020100412,1535,"(4:17) T.Bass 34 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"04:17:00",34,6,14,-8,2057
"6",2020101300,1368,"(8:38) T.Bass 43 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"08:38:00",43,14,7,7,2318
"7",2020101901,604,"(5:47) T.Bass 48 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF",1,1,52596,"05:47:00",48,0,0,0,3047
"8",2020101901,2058,"(:01) T.Bass 52 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",1,0,52596,"00:01:00",52,10,13,-3,1801
"9",2020102506,493,"(6:15) T.Bass 45 yard field goal is No Good, Wide Left, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF",0,0,52596,"06:15:00",45,3,0,3,3075
"10",2020102506,1682,"(2:47) T.Bass 53 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"02:47:00",53,10,0,10,1967
"11",2020102506,2076,"(:02) T.Bass 48 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"00:02:00",48,10,3,7,1802
"12",2020102506,2338,"(10:39) T.Bass 46 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,"BUF",0,1,52596,"10:39:00",46,10,6,4,1539
"13",2020102506,2898,"(1:42) T.Bass 37 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,"BUF",0,1,52596,"01:42:00",37,10,9,1,1002
"14",2020102506,3204,"(12:23) T.Bass 37 yard field goal is No Good, Wide Left, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",0,0,52596,"12:23:00",37,10,12,-2,743
"15",2020102506,3555,"(6:04) T.Bass 29 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",0,1,52596,"06:04:00",29,10,12,-2,364
"16",2020102506,3900,"(2:00) T.Bass 40 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",0,1,52596,"02:00:00",40,10,15,-5,120
"17",2020110100,3326,"(4:10) T.Bass 28 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",1,1,52596,"04:10:00",28,21,21,0,250
"18",2020110801,2154,"(:04) T.Bass 61 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",1,0,52596,"00:04:00",61,24,10,14,1804
"19",2020110801,3907,"(4:17) T.Bass 31 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",1,1,52596,"04:17:00",31,41,27,14,257
"20",2020111506,949,"(14:07) T.Bass 54 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"14:07:00",54,3,7,-4,2647
"21",2020111506,1516,"(5:51) T.Bass 55 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"05:51:00",55,6,10,-4,2151
"22",2020111506,2236,"(:04) T.Bass 58 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",0,1,52596,"00:04:00",58,9,13,-4,1804
"23",2020112901,1933,"(2:21) T.Bass 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",1,1,52596,"02:21:00",45,14,6,8,1941
"24",2020112901,4083,"(3:31) T.Bass 43 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",1,1,52596,"03:31:00",43,24,17,7,211
"25",2020121313,1965,"(1:46) T.Bass 34 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,"BUF",1,1,52596,"01:46:00",34,0,7,-7,1906
"26",2020121313,3577,"(8:11) T.Bass 23 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,"BUF",1,1,52596,"08:11:00",23,23,15,8,491
"27",2020121900,3399,"(:48) T.Bass 27 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",3,"BUF",0,1,52596,"00:48:00",27,13,35,-22,948
"28",2020122800,455,"(6:46) T.Bass 22 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",1,"BUF",0,1,52596,"06:46:00",22,3,0,3,3106
