"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018090912,836,"(15:00) C.Parkey 26 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,41688,"15:00:00",26,0,7,-7,2700
"2",2018090912,2143,"(9:18) C.Parkey 33 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",0,1,41688,"09:18:00",33,0,17,-17,1458
"3",2018090912,3486,"(2:42) C.Parkey 32 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,41688,"02:42:00",32,17,20,-3,162
"4",2018091700,1854,"(1:11) C.Parkey 25 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,41688,"01:11:00",25,7,0,7,1871
"5",2018092311,460,"(4:59) C.Parkey 46 yard field goal is No Good, Wide Right, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",0,0,41688,"04:59:00",46,7,0,7,2999
"6",2018092311,1704,"(1:57) C.Parkey 20 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,41688,"01:57:00",20,14,0,14,1917
"7",2018092311,2936,"(:49) C.Parkey 41 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",0,1,41688,"00:49:00",41,14,10,4,949
"8",2018092311,3498,"(4:34) C.Parkey 43 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,41688,"04:34:00",43,14,13,1,274
"9",2018093001,2426,"(:03) C.Parkey 50 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,41688,"00:03:00",50,35,3,32,1803
"10",2018093001,3732,"(6:28) C.Parkey 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",1,1,41688,"06:28:00",46,45,10,35,388
"11",2018101404,4280,"(2:00) (Field Goal formation) C.Parkey 53 yard field goal is No Good, Wide Right, Center-P.Scales, Holder-P.O'Donnell.",5,"CHI",0,0,41688,"02:00:00",53,28,28,0,-120
"12",2018102102,759,"(3:55) C.Parkey 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",1,1,41688,"03:55:00",46,0,7,-7,2935
"13",2018102802,363,"(8:03) C.Parkey 40 yard field goal is No Good, Wide Right, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",1,0,41688,"08:03:00",40,0,0,0,3183
"14",2018102802,2963,"(15:00) C.Parkey 32 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",1,1,41688,"15:00:00",32,14,3,11,900
"15",2018110401,3172,"(8:16) C.Parkey 23 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",0,1,41688,"08:16:00",23,3,28,-25,1396
"16",2018110401,3790,"(13:38) C.Parkey 45 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,41688,"13:38:00",45,3,31,-28,818
"17",2018111100,2265,"(11:13) C.Parkey 41 yard field goal is No Good, Hit Right Upright, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",1,0,41688,"11:13:00",41,26,10,16,1573
