"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018093009,1087,"(12:50) M.McCrane 47 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",1,0,46663,"12:50:00",47,7,3,4,2570
"2",2018093009,3336,"(14:17) M.McCrane 29 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK",1,1,46663,"14:17:00",29,21,28,-7,857
"3",2018093009,3678,"(10:50) M.McCrane 44 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK",1,1,46663,"10:50:00",44,31,28,3,650
"4",2018093009,5619,"(1:50) M.McCrane 29 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",5,"OAK",1,1,46663,"01:50:00",29,42,42,0,-110
"5",2018100708,855,"(13:27) M.McCrane 24 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",0,1,46663,"13:27:00",24,3,0,3,2607
"6",2018100708,1951,"(:11) M.McCrane 57 yard field goal is No Good, Short, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",0,0,46663,"00:11:00",57,17,3,14,1811
"7",2018101407,1413,"(6:22) (Field Goal formation) M.McCrane 48 yard field goal is No Good, Wide Left, Center-T.Sieg, Holder-J.Townsend.",2,"OAK",1,0,46663,"06:22:00",48,0,14,-14,2182
"8",2018101407,3362,"(8:30) (Field Goal formation) M.McCrane 43 yard field goal is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,"OAK",1,1,46663,"08:30:00",43,0,27,-27,510
"9",2018123009,1814,"(:04) (Field Goal formation) M.McCrane 39 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,"PIT",1,1,46663,"00:04:00",39,0,10,-10,1804
"10",2018123009,3222,"(8:40) (Field Goal formation) M.McCrane 47 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,"PIT",1,1,46663,"08:40:00",47,10,10,0,520
"11",2018123009,3746,"(2:00) (Field Goal formation) M.McCrane 35 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,"PIT",1,1,46663,"02:00:00",35,13,13,0,120
