"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018090902,394,"(8:25) R.Bullock 42 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",1,"CIN",0,1,38691,"08:25:00",42,0,0,0,3205
"2",2018090902,3873,"(4:01) R.Bullock 39 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN",0,1,38691,"04:01:00",39,23,24,-1,241
"3",2018091300,4460,"(3:03) R.Bullock 28 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN",1,1,38691,"03:03:00",28,28,23,5,183
"4",2018091300,4707,"(2:29) R.Bullock 40 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN",1,1,38691,"02:29:00",40,31,23,8,149
"5",2018092302,3292,"(7:19) R.Bullock 53 yard field goal is No Good, Wide Left, Center-C.Harris, Holder-K.Huber.",4,"CIN",0,0,38691,"07:19:00",53,28,21,7,439
"6",2018093000,3617,"(8:23) R.Bullock 36 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN",0,1,38691,"08:23:00",36,33,28,5,503
"7",2018100702,2399,"(5:12) R.Bullock 51 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",3,"CIN",1,1,38691,"05:12:00",51,0,17,-17,1212
"8",2018100702,3395,"(3:33) R.Bullock 20 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,"CIN",1,1,38691,"03:33:00",20,17,17,0,213
"9",2018102105,2920,"(6:20) R.Bullock 33 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",3,"CIN",0,1,38691,"06:20:00",33,38,7,31,1280
"10",2018102803,4888,"(:05) R.Bullock 44 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber. Penalty on TB-W.Gholston, Unnecessary Roughness, declined.",4,"CIN",1,1,38691,"00:05:00",44,34,34,0,5
"11",2018111801,3835,"(4:04) (Field Goal formation) R.Bullock 52 yard field goal is No Good, Wide Right, Center-C.Harris, Holder-K.Huber.",4,"CIN",0,0,38691,"04:04:00",52,24,21,3,244
