"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2019090500,625,"(4:14) E.Pineiro 38 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",1,1,46426,"04:14:00",38,0,0,0,2954
"2",2019091511,899,"(13:39) E.Pineiro 40 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,46426,"13:39:00",40,3,0,3,2619
"3",2019091511,1352,"(5:15) E.Pineiro 52 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,46426,"05:15:00",52,3,3,0,2115
"4",2019091511,4363,"(:01) E.Pineiro 53 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,46426,"00:01:00",53,14,13,1,1
"5",2019092300,2707,"(10:20) E.Pineiro 44 yard field goal is No Good, Wide Right, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",0,0,46426,"10:20:00",44,3,28,-25,1520
"6",2019092300,4173,"(1:54) E.Pineiro 38 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,46426,"01:54:00",38,15,28,-13,114
"7",2019102009,1435,"(11:38) E.Pineiro 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"11:38:00",46,7,9,-2,2498
"8",2019102702,702,"(2:18) E.Pineiro 33 yard field goal is No Good, Hit Right Upright, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",1,0,46426,"02:18:00",33,0,0,0,2838
"9",2019102702,894,"(14:48) E.Pineiro 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"14:48:00",22,0,0,0,2688
"10",2019102702,1669,"(4:20) E.Pineiro 25 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"04:20:00",25,3,0,3,2060
"11",2019102702,2209,"(:01) E.Pineiro 19 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"00:01:00",19,6,7,-1,1801
"12",2019102702,4224,"(:04) E.Pineiro 41 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",1,0,46426,"00:04:00",41,16,17,-1,4
"13",2019111711,270,"(11:59) E.Pineiro 48 yard field goal is No Good, Wide Left, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",0,0,46426,"11:59:00",48,0,0,0,3419
"14",2019112402,2260,"(:11) (Field Goal formation) E.Pineiro 26 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"00:11:00",26,0,7,-7,1811
"15",2019112402,2829,"(7:12) (Field Goal formation) E.Pineiro 24 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",1,1,46426,"07:12:00",24,10,7,3,1332
"16",2019112800,2246,"(:25) E.Pineiro 30 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,46426,"00:25:00",30,17,7,10,1825
"17",2019120500,1355,"(8:10) (Field Goal formation) E.Pineiro 36 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",1,1,46426,"08:10:00",36,7,7,0,2290
"18",2019121503,1636,"(1:48) E.Pineiro 30 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,46426,"01:48:00",30,7,0,7,1908
"19",2019121503,2966,"(15:00) E.Pineiro 27 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,46426,"15:00:00",27,21,3,18,900
"20",2019122214,2940,"(:03) (Field Goal formation) E.Pineiro 46 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,"CHI",1,1,46426,"00:03:00",46,0,17,-17,903
"21",2019122909,349,"(7:44) E.Pineiro 26 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",0,1,46426,"07:44:00",26,0,0,0,3164
"22",2019122909,657,"(:48) E.Pineiro 33 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,"CHI",0,1,46426,"00:48:00",33,0,3,-3,2748
"23",2019122909,1489,"(1:56) E.Pineiro 34 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,"CHI",0,1,46426,"01:56:00",34,3,8,-5,1916
"24",2019122909,3627,"(:12) E.Pineiro 22 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,"CHI",0,1,46426,"00:12:00",22,19,18,1,12
