"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018090903,2661,"(4:09) (Field Goal formation) J.Sanders 27 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA",1,1,46298,"04:09:00",27,7,3,4,1149
"2",2018090903,3690,"(3:53) (Field Goal formation) J.Sanders 30 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",4,"MIA",1,1,46298,"03:53:00",30,24,17,7,233
"3",2018100702,2197,"(9:30) J.Sanders 42 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA",0,1,46298,"09:30:00",42,0,14,-14,1470
"4",2018101404,2278,"(7:55) (Field Goal formation) J.Sanders 50 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA",1,1,46298,"07:55:00",50,7,14,-7,1375
"5",2018101404,2690,"(:30) (Field Goal formation) J.Sanders 25 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA",1,1,46298,"00:30:00",25,10,21,-11,930
"6",2018101404,4459,"(:03) (Field Goal formation) J.Sanders 47 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",5,"MIA",1,1,46298,"00:03:00",47,28,28,0,-3
"7",2018102106,3533,"(:53) (Field Goal formation) J.Sanders 46 yard field goal is No Good, Wide Left, Center-J.Denney, Holder-M.Haack.",4,"MIA",1,0,46298,"00:53:00",46,21,32,-11,53
"8",2018102500,1701,"(3:01) J.Sanders 37 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",2,"MIA",0,1,46298,"03:01:00",37,14,7,7,1981
"9",2018102500,3117,"(:39) J.Sanders 41 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",3,"MIA",0,1,46298,"00:39:00",41,28,17,11,939
"10",2018102500,3417,"(11:30) J.Sanders 46 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",4,"MIA",0,1,46298,"11:30:00",46,35,20,15,690
"11",2018110404,928,"(12:44) (Field Goal formation) J.Sanders 43 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",2,"MIA",1,1,46298,"12:44:00",43,0,0,0,2564
"12",2018110404,1637,"(1:14) (Field Goal formation) J.Sanders 27 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack.",2,"MIA",1,1,46298,"01:14:00",27,3,0,3,1874
