"","gameId","playId","playDescription","quarter","possessionTeam","Home","Result","kickerId","gameClock","kickLength","preSnapHomeScore","preSnapVisitorScore","scoreDifference","secondsRemain"
"1",2018100711,1201,"(11:16) C.Santos 19 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,"LA",0,1,41991,"11:16:00",19,7,7,0,2476
"2",2018100711,3865,"(6:09) C.Santos 39 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,"LA",0,1,41991,"06:09:00",39,31,30,1,369
"3",2018101409,320,"(11:27) C.Santos 26 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,"LA",0,1,41991,"11:27:00",26,0,0,0,3387
"4",2018101409,656,"(4:25) C.Santos 39 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,"LA",0,1,41991,"04:25:00",39,0,3,-3,2965
"5",2018101409,3362,"(10:19) C.Santos 47 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",4,"LA",0,0,41991,"10:19:00",47,10,20,-10,619
"6",2018101409,3865,"(3:19) C.Santos 21 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,"LA",0,1,41991,"03:19:00",21,13,20,-7,199
"7",2018112507,1685,"(3:23) C.Santos 41 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",1,1,41991,"03:23:00",41,7,6,1,2003
"8",2018112507,2216,"(:09) C.Santos 39 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",1,1,41991,"00:09:00",39,10,6,4,1809
"9",2018120209,485,"(6:44) C.Santos 35 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",1,"TB",1,1,41991,"06:44:00",35,7,0,7,3104
"10",2018120907,1121,"(11:20) C.Santos 46 yard field goal is No Good, Hit Right Upright, Center-G.Sanborn, Holder-B.Anger.",2,"TB",1,0,41991,"11:20:00",46,7,0,7,2480
"11",2018121601,1860,"(1:50) C.Santos 21 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",0,1,41991,"01:50:00",21,7,6,1,1910
"12",2018122306,248,"(12:12) (Field Goal formation) C.Santos 37 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",1,"TB",0,1,41991,"12:12:00",37,0,0,0,3432
"13",2018122306,1325,"(9:19) (Field Goal formation) C.Santos 45 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",0,1,41991,"09:19:00",45,14,3,11,2359
"14",2018122306,2576,"(10:45) (Field Goal formation) C.Santos 52 yard field goal is No Good, Wide Right, Center-G.Sanborn, Holder-B.Anger.",3,"TB",0,0,41991,"10:45:00",52,17,13,4,1545
"15",2018123010,1304,"(8:29) C.Santos 36 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,"TB",1,1,41991,"08:29:00",36,7,0,7,2309
